CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,is_churned,is_high_value,avg_order_value,customer_lifetime_days,avg_purchase_interval
13265.0,53,5,2107.66,3,4,5,345,Loyal Customers,0,1,421.532,220,55.0
13266.0,11,12,3834.2599999999998,5,5,5,555,Champions,0,1,319.52166666666665,245,22.272727272727273
13267.0,3,19,4521.49,5,5,5,555,Champions,0,1,237.97315789473683,364,20.22222222222222
13268.0,18,11,3214.69,4,5,5,455,Champions,0,1,292.24454545454546,249,24.9
13269.0,1,15,5346.2300000000005,5,5,5,555,Champions,0,1,356.41533333333336,368,26.285714285714285
13270.0,366,1,590.0,1,1,3,113,Lost,1,0,590.0,0,
13271.0,37,1,217.38,3,1,1,311,Others,0,0,217.38,0,
13272.0,31,2,276.56,4,2,2,422,Potential Loyalists,0,0,138.28,58,58.0
13273.0,113,1,138.98,2,1,1,211,Hibernating,0,0,138.98,0,
13276.0,64,2,590.9300000000001,3,2,3,323,Potential Loyalists,0,0,295.46500000000003,36,36.0
13277.0,16,4,258.4,4,4,2,442,Potential Loyalists,0,0,64.6,117,39.0
13278.0,41,1,542.73,3,1,3,313,Promising,0,0,542.73,0,
13279.0,78,1,137.75,2,1,1,211,Hibernating,0,0,137.75,0,
13280.0,122,3,814.86,2,3,3,233,About to Sleep,1,0,271.62,214,107.0
13282.0,18,3,1132.14,4,3,4,434,Loyal Customers,0,0,377.38000000000005,202,101.0
13283.0,60,2,93.66,3,2,1,321,Others,0,0,46.83,125,125.0
13284.0,331,1,201.19,1,1,1,111,Hibernating,1,0,201.19,0,
13285.0,23,4,2709.12,4,4,5,445,Champions,0,1,677.28,266,88.66666666666667
13291.0,156,1,361.11,2,1,2,212,Hibernating,1,0,361.11,0,
13292.0,39,2,578.9399999999999,3,2,3,323,Potential Loyalists,0,0,289.46999999999997,245,245.0
13294.0,190,2,873.74,1,2,3,123,Lost,1,0,436.87,59,59.0
13295.0,360,1,201.20000000000002,1,1,1,111,Hibernating,1,0,201.20000000000002,0,
13296.0,137,1,87.4,2,1,1,211,Hibernating,1,0,87.4,0,
13297.0,8,4,2089.85,5,4,5,545,Champions,0,1,522.4625,59,19.666666666666668
13298.0,1,1,360.0,5,1,2,512,New Customers,0,0,360.0,0,
13299.0,268,1,142.5,1,1,1,111,Hibernating,1,0,142.5,0,
13300.0,169,1,371.89,2,1,2,212,Hibernating,1,0,371.89,0,
13301.0,104,4,618.09,2,4,3,243,About to Sleep,0,0,154.5225,188,62.666666666666664
13302.0,155,1,63.75,2,1,1,211,Hibernating,1,0,63.75,0,
13304.0,351,1,300.42,1,1,2,112,Hibernating,1,0,300.42,0,
13305.0,4,10,2000.86,5,5,5,555,Champions,0,1,200.08599999999998,368,40.888888888888886
13307.0,120,1,15.0,2,1,1,211,Hibernating,0,0,15.0,0,
13308.0,23,3,1385.51,4,3,4,434,Loyal Customers,0,0,461.83666666666664,180,90.0
13309.0,7,5,1456.79,5,4,4,544,Champions,0,0,291.358,301,75.25
13310.0,28,3,1132.03,4,3,4,434,Loyal Customers,0,0,377.3433333333333,296,148.0
13311.0,4,2,598.57,5,2,3,523,Potential Loyalists,0,0,299.285,145,145.0
13313.0,22,5,1555.32,4,4,4,444,Champions,0,0,311.06399999999996,317,79.25
13314.0,2,3,775.94,5,3,3,533,Loyal Customers,0,0,258.6466666666667,72,36.0
13316.0,37,4,5977.7300000000005,3,4,5,345,Loyal Customers,0,1,1494.4325000000001,217,72.33333333333333
13317.0,66,6,2273.68,3,5,5,355,Loyal Customers,0,1,378.94666666666666,292,58.4
13318.0,1,3,640.76,5,3,3,533,Loyal Customers,0,0,213.58666666666667,36,18.0
13319.0,5,26,10845.550000000001,5,5,5,555,Champions,0,1,417.1365384615385,360,14.4
13320.0,78,4,1548.7,2,4,4,244,About to Sleep,0,0,387.175,135,45.0
13321.0,72,2,567.36,2,2,3,223,About to Sleep,0,0,283.68,14,14.0
13322.0,17,1,199.48000000000002,4,1,1,411,New Customers,0,0,199.48000000000002,0,
13323.0,3,5,787.85,5,4,3,543,Loyal Customers,0,0,157.57,81,20.25
13324.0,36,10,7121.95,3,5,5,355,Loyal Customers,0,1,712.1949999999999,324,36.0
13325.0,82,1,675.3,2,1,3,213,Others,0,0,675.3,0,
13327.0,39,8,3627.77,3,5,5,355,Loyal Customers,0,1,453.47125,326,46.57142857142857
13328.0,316,1,1308.48,1,1,4,114,Lost,1,0,1308.48,0,
13329.0,32,2,789.0,4,2,3,423,Potential Loyalists,0,0,394.5,335,335.0
13330.0,93,3,1140.93,2,3,4,234,About to Sleep,0,0,380.31,223,111.5
13332.0,14,1,350.9,4,1,2,412,New Customers,0,0,350.9,0,
13334.0,82,3,3536.82,2,3,5,235,About to Sleep,0,1,1178.94,223,111.5
13336.0,77,1,795.12,2,1,3,213,Others,0,0,795.12,0,
13338.0,158,1,487.02,2,1,3,213,Others,1,0,487.02,0,
13339.0,201,1,860.12,1,1,3,113,Lost,1,0,860.12,0,
13340.0,45,7,10736.48,3,5,5,355,Loyal Customers,0,1,1533.782857142857,231,38.5
13341.0,261,1,775.85,1,1,3,113,Lost,1,0,775.85,0,
13343.0,178,1,353.43,2,1,2,212,Hibernating,1,0,353.43,0,
13344.0,68,3,2543.72,3,3,5,335,Loyal Customers,0,1,847.9066666666666,209,104.5
13345.0,288,1,389.5,1,1,2,112,Hibernating,1,0,389.5,0,
13347.0,70,1,341.36,3,1,2,312,Others,0,0,341.36,0,
13348.0,64,1,233.76,3,1,1,311,Others,0,0,233.76,0,
13349.0,11,1,247.32,5,1,2,512,New Customers,0,0,247.32,0,
13350.0,16,2,979.12,4,2,4,424,Potential Loyalists,0,0,489.56,63,63.0
13351.0,66,1,373.94,3,1,2,312,Others,0,0,373.94,0,
13352.0,60,1,397.97999999999996,3,1,2,312,Others,0,0,397.97999999999996,0,
13354.0,71,1,743.53,3,1,3,313,Promising,0,0,743.53,0,
13355.0,122,1,674.7,2,1,3,213,Others,1,0,674.7,0,
13356.0,80,1,768.24,2,1,3,213,Others,0,0,768.24,0,
13357.0,257,1,609.95,1,1,3,113,Lost,1,0,609.95,0,
13358.0,269,1,439.03,1,1,2,112,Hibernating,1,0,439.03,0,
13359.0,64,1,439.56,3,1,2,312,Others,0,0,439.56,0,
13362.0,9,4,3090.7400000000002,5,4,5,545,Champions,0,1,772.6850000000001,278,92.66666666666667
13363.0,18,2,992.5,4,2,4,424,Potential Loyalists,0,0,496.25,26,26.0
13364.0,71,1,134.95999999999998,3,1,1,311,Others,0,0,134.95999999999998,0,
13365.0,34,2,2225.37,3,2,5,325,Potential Loyalists,0,1,1112.685,184,184.0
13366.0,50,1,56.160000000000004,3,1,1,311,Others,0,0,56.160000000000004,0,
13368.0,257,2,623.4,1,2,3,123,Lost,1,0,311.7,80,80.0
13369.0,366,1,308.28000000000003,1,1,2,112,Hibernating,1,0,308.28000000000003,0,
13370.0,372,1,754.87,1,1,3,113,Lost,1,0,754.87,0,
13372.0,90,1,378.64,2,1,2,212,Hibernating,0,0,378.64,0,
13373.0,61,3,3312.25,3,3,5,335,Loyal Customers,0,1,1104.0833333333333,215,107.5
13375.0,89,1,778.65,2,1,3,213,Others,0,0,778.65,0,
13376.0,99,3,1019.76,2,3,4,234,About to Sleep,0,0,339.92,135,67.5
13379.0,26,3,572.56,4,3,3,433,Loyal Customers,0,0,190.85333333333332,110,55.0
13381.0,32,6,3639.31,4,5,5,455,Champions,0,1,606.5516666666666,267,53.4
13382.0,281,1,222.99,1,1,1,111,Hibernating,1,0,222.99,0,
13384.0,31,7,4151.93,4,5,5,455,Champions,0,1,593.1328571428572,147,24.5
13385.0,330,1,534.57,1,1,3,113,Lost,1,0,534.57,0,
13388.0,131,2,677.1,2,2,3,223,About to Sleep,1,0,338.55,0,0.0
13389.0,11,3,797.96,5,3,3,533,Loyal Customers,0,0,265.9866666666667,221,110.5
13390.0,75,1,544.08,2,1,3,213,Others,0,0,544.08,0,
13391.0,204,1,59.8,1,1,1,111,Hibernating,1,0,59.8,0,
13394.0,2,8,2520.02,5,5,5,555,Champions,0,1,315.0025,308,44.0
13395.0,185,1,307.72,1,1,2,112,Hibernating,1,0,307.72,0,
13396.0,29,2,1360.99,4,2,4,424,Potential Loyalists,0,0,680.495,290,290.0
13397.0,73,5,1544.13,2,4,4,244,About to Sleep,0,0,308.826,266,66.5
13398.0,192,1,457.34,1,1,2,112,Hibernating,1,0,457.34,0,
13402.0,127,2,621.23,2,2,3,223,About to Sleep,1,0,310.615,244,244.0
13403.0,18,1,75.0,4,1,1,411,New Customers,0,0,75.0,0,
13404.0,1,2,252.49,5,2,2,522,Potential Loyalists,0,0,126.245,211,211.0
13405.0,74,3,572.451,2,3,3,233,About to Sleep,0,0,190.817,243,121.5
13408.0,2,62,28117.04,5,5,5,555,Champions,0,1,453.5006451612903,371,6.081967213114754
13410.0,24,5,1003.06,4,4,4,444,Champions,0,0,200.612,267,66.75
13411.0,107,1,213.55,2,1,1,211,Hibernating,0,0,213.55,0,
13414.0,134,3,1390.5,2,3,4,234,About to Sleep,1,0,463.5,162,81.0
13416.0,44,2,712.5,3,2,3,323,Potential Loyalists,0,0,356.25,37,37.0
13417.0,5,2,640.83,5,2,3,523,Potential Loyalists,0,0,320.415,200,200.0
13418.0,12,18,6127.43,5,5,5,555,Champions,0,1,340.4127777777778,360,21.176470588235293
13419.0,64,1,221.06,3,1,1,311,Others,0,0,221.06,0,
13420.0,150,2,159.85,2,2,1,221,About to Sleep,1,0,79.925,20,20.0
13421.0,40,2,1851.08,3,2,4,324,Potential Loyalists,0,0,925.54,249,249.0
13422.0,64,1,2626.3,3,1,5,315,Promising,0,1,2626.3,0,
13425.0,108,3,1624.21,2,3,4,234,About to Sleep,0,0,541.4033333333333,186,93.0
13426.0,1,10,3641.32,5,5,5,555,Champions,0,1,364.132,358,39.77777777777778
13427.0,19,3,582.6,4,3,3,433,Loyal Customers,0,0,194.20000000000002,195,97.5
13428.0,10,1,218.47,5,1,1,511,New Customers,0,0,218.47,0,
13429.0,11,4,1006.8,5,4,4,544,Champions,0,0,251.7,64,21.333333333333332
13430.0,19,2,679.45,4,2,3,423,Potential Loyalists,0,0,339.725,67,67.0
13431.0,67,2,1269.1,3,2,4,324,Potential Loyalists,0,0,634.55,21,21.0
13434.0,74,2,534.24,2,2,3,223,About to Sleep,0,0,267.12,22,22.0
13435.0,5,7,3809.8900000000003,5,5,5,555,Champions,0,1,544.2700000000001,183,30.5
13436.0,2,1,196.89,5,1,1,511,New Customers,0,0,196.89,0,
13437.0,14,7,3408.06,4,5,5,455,Champions,0,1,486.86571428571426,175,29.166666666666668
13439.0,255,1,283.71,1,1,2,112,Hibernating,1,0,283.71,0,
13441.0,92,1,296.64,2,1,2,212,Hibernating,0,0,296.64,0,
13447.0,23,3,1129.14,4,3,4,434,Loyal Customers,0,0,376.38000000000005,12,6.0
13448.0,17,6,3539.37,4,5,5,455,Champions,0,1,589.895,357,71.4
13449.0,24,1,291.88,4,1,2,412,New Customers,0,0,291.88,0,
13450.0,27,6,2043.7199999999998,4,5,5,455,Champions,0,1,340.61999999999995,191,38.2
13451.0,26,5,2976.15,4,4,5,445,Champions,0,1,595.23,308,77.0
13452.0,259,2,590.0,1,2,3,123,Lost,1,0,295.0,11,11.0
13453.0,166,2,356.97999999999996,2,2,2,222,About to Sleep,1,0,178.48999999999998,123,123.0
13455.0,25,2,1058.34,4,2,4,424,Potential Loyalists,0,0,529.17,341,341.0
13456.0,18,6,1766.72,4,5,4,454,Champions,0,0,294.4533333333333,189,37.8
13458.0,7,14,9646.57,5,5,5,555,Champions,0,1,689.0407142857142,352,27.076923076923077
13460.0,29,2,183.44,4,2,1,421,Others,0,0,91.72,20,20.0
13461.0,39,3,1445.0,3,3,4,334,Loyal Customers,0,0,481.6666666666667,124,62.0
13462.0,253,1,151.5,1,1,1,111,Hibernating,1,0,151.5,0,
13464.0,58,1,674.68,3,1,3,313,Promising,0,0,674.68,0,
13466.0,184,1,307.9,1,1,2,112,Hibernating,1,0,307.9,0,
13467.0,11,2,1083.71,5,2,4,524,Potential Loyalists,0,0,541.855,25,25.0
13468.0,2,37,5704.97,5,5,5,555,Champions,0,1,154.1883783783784,371,10.305555555555555
13470.0,99,2,165.0,2,2,1,221,About to Sleep,0,0,82.5,15,15.0
13471.0,1,4,2531.58,5,4,5,545,Champions,0,1,632.895,46,15.333333333333334
13473.0,61,2,422.64,3,2,2,322,Potential Loyalists,0,0,211.32,272,272.0
13474.0,236,1,229.59,1,1,1,111,Hibernating,1,0,229.59,0,
13475.0,191,4,1431.78,1,4,4,144,At Risk,1,0,357.945,107,35.666666666666664
13476.0,179,2,1238.47,1,2,4,124,Lost,1,0,619.235,102,102.0
13477.0,38,6,1454.58,3,5,4,354,Loyal Customers,0,0,242.42999999999998,253,50.6
13479.0,201,2,300.95,1,2,2,122,Hibernating,1,0,150.475,33,33.0
13481.0,46,5,1804.56,3,4,4,344,Loyal Customers,0,0,360.912,211,52.75
13482.0,232,1,184.64,1,1,1,111,Hibernating,1,0,184.64,0,
13483.0,66,1,140.34,3,1,1,311,Others,0,0,140.34,0,
13484.0,241,1,313.8,1,1,2,112,Hibernating,1,0,313.8,0,
13485.0,233,1,454.24,1,1,2,112,Hibernating,1,0,454.24,0,
13486.0,78,3,1122.41,2,3,4,234,About to Sleep,0,0,374.1366666666667,76,38.0
13487.0,58,3,575.4,3,3,3,333,Loyal Customers,0,0,191.79999999999998,295,147.5
13488.0,17,13,8968.31,4,5,5,455,Champions,0,1,689.87,350,29.166666666666668
13489.0,105,4,449.52,2,4,2,242,About to Sleep,0,0,112.38,189,63.0
13491.0,52,10,1215.82,3,5,4,354,Loyal Customers,0,0,121.582,320,35.55555555555556
13494.0,312,1,316.26000000000005,1,1,2,112,Hibernating,1,0,316.26000000000005,0,
13495.0,8,5,2044.8700000000001,5,4,5,545,Champions,0,1,408.97400000000005,360,90.0
13496.0,11,2,653.33,5,2,3,523,Potential Loyalists,0,0,326.665,349,349.0
13497.0,283,2,348.05,1,2,2,122,Hibernating,1,0,174.025,85,85.0
13499.0,18,5,1159.11,4,4,4,444,Champions,0,0,231.82199999999997,252,63.0
13500.0,23,3,1166.77,4,3,4,434,Loyal Customers,0,0,388.92333333333335,99,49.5
13502.0,17,3,292.0,4,3,2,432,Potential Loyalists,0,0,97.33333333333333,307,153.5
13503.0,71,1,216.85,3,1,1,311,Others,0,0,216.85,0,
13504.0,64,1,295.93,3,1,2,312,Others,0,0,295.93,0,
13506.0,316,2,458.52,1,2,2,122,Hibernating,1,0,229.26,53,53.0
13507.0,3,4,2479.16,5,4,5,545,Champions,0,1,619.79,142,47.333333333333336
13508.0,244,1,110.97,1,1,1,111,Hibernating,1,0,110.97,0,
13509.0,9,7,979.72,5,5,4,554,Champions,0,0,139.96,275,45.833333333333336
13510.0,1,4,1791.56,5,4,4,544,Champions,0,0,447.89,182,60.666666666666664
13512.0,261,1,251.21,1,1,2,112,Hibernating,1,0,251.21,0,
13513.0,127,1,205.1,2,1,1,211,Hibernating,1,0,205.1,0,
13514.0,74,1,152.20000000000002,2,1,1,211,Hibernating,0,0,152.20000000000002,0,
13515.0,73,4,891.12,2,4,3,243,About to Sleep,0,0,222.78,175,58.333333333333336
13516.0,21,3,1389.41,4,3,4,434,Loyal Customers,0,0,463.1366666666667,217,108.5
13517.0,60,3,2128.42,3,3,5,335,Loyal Customers,0,1,709.4733333333334,120,60.0
13518.0,86,1,659.4399999999999,2,1,3,213,Others,0,0,659.4399999999999,0,
13519.0,78,1,122.75,2,1,1,211,Hibernating,0,0,122.75,0,
13521.0,1,3,1093.65,5,3,4,534,Loyal Customers,0,0,364.55,8,4.0
13522.0,30,1,125.80000000000001,4,1,1,411,New Customers,0,0,125.80000000000001,0,
13523.0,33,5,3964.88,4,4,5,445,Champions,0,1,792.976,333,83.25
13524.0,41,5,680.1800000000001,3,4,3,343,Loyal Customers,0,0,136.036,179,44.75
13525.0,15,2,628.78,4,2,3,423,Potential Loyalists,0,0,314.39,233,233.0
13527.0,34,7,2287.51,3,5,5,355,Loyal Customers,0,1,326.7871428571429,293,48.833333333333336
13529.0,79,2,307.76,2,2,2,222,About to Sleep,0,0,153.88,125,125.0
13531.0,205,2,483.8,1,2,3,123,Lost,1,0,241.9,161,161.0
13532.0,34,1,210.31,3,1,1,311,Others,0,0,210.31,0,
13533.0,183,3,270.79,1,3,2,132,Lost,1,0,90.26333333333334,84,42.0
13534.0,2,25,5870.08,5,5,5,555,Champions,0,1,234.8032,355,14.791666666666666
13536.0,1,7,3448.29,5,5,5,555,Champions,0,1,492.61285714285714,74,12.333333333333334
13538.0,43,7,1280.85,3,5,4,354,Loyal Customers,0,0,182.97857142857143,272,45.333333333333336
13539.0,86,3,631.34,2,3,3,233,About to Sleep,0,0,210.4466666666667,223,111.5
13544.0,40,2,291.41,3,2,2,322,Potential Loyalists,0,0,145.705,200,200.0
13546.0,12,3,626.99,5,3,3,533,Loyal Customers,0,0,208.99666666666667,188,94.0
13548.0,96,2,682.41,2,2,3,223,About to Sleep,0,0,341.205,147,147.0
13549.0,26,7,918.2,4,5,4,454,Champions,0,0,131.17142857142858,216,36.0
13551.0,319,1,91.80000000000001,1,1,1,111,Hibernating,1,0,91.80000000000001,0,
13552.0,66,12,3740.07,3,5,5,355,Loyal Customers,0,1,311.6725,249,22.636363636363637
13555.0,74,4,4149.28,2,4,5,245,About to Sleep,0,1,1037.32,128,42.666666666666664
13557.0,28,2,584.06,4,2,3,423,Potential Loyalists,0,0,292.03,252,252.0
13558.0,6,4,605.06,5,4,3,543,Loyal Customers,0,0,151.265,62,20.666666666666668
13560.0,7,1,174.37,5,1,1,511,New Customers,0,0,174.37,0,
13561.0,216,1,141.85999999999999,1,1,1,111,Hibernating,1,0,141.85999999999999,0,
13562.0,82,3,1799.33,2,3,4,234,About to Sleep,0,0,599.7766666666666,163,81.5
13563.0,84,2,777.53,2,2,3,223,About to Sleep,0,0,388.765,55,55.0
13564.0,144,3,1749.02,2,3,4,234,About to Sleep,1,0,583.0066666666667,223,111.5
13565.0,19,2,240.22,4,2,1,421,Others,0,0,120.11,315,315.0
13566.0,41,2,874.71,3,2,3,323,Potential Loyalists,0,0,437.355,41,41.0
13568.0,173,1,192.85,2,1,1,211,Hibernating,1,0,192.85,0,
13569.0,17,2,373.75,4,2,2,422,Potential Loyalists,0,0,186.875,350,350.0
13570.0,243,1,239.49,1,1,1,111,Hibernating,1,0,239.49,0,
13571.0,13,12,2092.32,5,5,5,555,Champions,0,1,174.36,240,21.818181818181817
13572.0,206,1,1384.25,1,1,4,114,Lost,1,0,1384.25,0,
13573.0,50,2,294.4,3,2,2,322,Potential Loyalists,0,0,147.2,202,202.0
13575.0,23,5,732.0699999999999,4,4,3,443,Loyal Customers,0,0,146.414,152,38.0
13576.0,10,18,6717.34,5,5,5,555,Champions,0,1,373.18555555555554,362,21.294117647058822
13577.0,25,4,1687.6000000000001,4,4,4,444,Champions,0,0,421.90000000000003,216,72.0
13579.0,15,2,467.04,4,2,3,423,Potential Loyalists,0,0,233.52,354,354.0
13581.0,309,1,118.0,1,1,1,111,Hibernating,1,0,118.0,0,
13583.0,156,1,781.03,2,1,3,213,Others,1,0,781.03,0,
13584.0,307,1,142.4,1,1,1,111,Hibernating,1,0,142.4,0,
13587.0,64,1,712.4,3,1,3,313,Promising,0,0,712.4,0,
13588.0,16,9,2478.95,4,5,5,455,Champions,0,1,275.43888888888887,239,29.875
13589.0,15,2,379.65,4,2,2,422,Potential Loyalists,0,0,189.825,164,164.0
13590.0,11,6,1981.92,5,5,5,555,Champions,0,1,330.32,291,58.2
13591.0,65,3,1117.13,3,3,4,334,Loyal Customers,0,0,372.3766666666667,202,101.0
13592.0,36,4,247.95999999999998,3,4,2,342,Potential Loyalists,0,0,61.989999999999995,228,76.0
13593.0,108,5,2037.0800000000002,2,4,5,245,About to Sleep,0,1,407.41600000000005,227,56.75
13594.0,53,1,396.97,3,1,2,312,Others,0,0,396.97,0,
13596.0,6,2,697.04,5,2,3,523,Potential Loyalists,0,0,348.52,7,7.0
13598.0,47,1,180.17000000000002,3,1,1,311,Others,0,0,180.17000000000002,0,
13599.0,1,21,5153.67,5,5,5,555,Champions,0,1,245.41285714285715,365,18.25
13600.0,312,1,219.52,1,1,1,111,Hibernating,1,0,219.52,0,
13601.0,45,2,693.32,3,2,3,323,Potential Loyalists,0,0,346.66,166,166.0
13602.0,65,1,428.89,3,1,2,312,Others,0,0,428.89,0,
13603.0,26,1,164.34,4,1,1,411,New Customers,0,0,164.34,0,
13606.0,29,3,280.53999999999996,4,3,2,432,Potential Loyalists,0,0,93.51333333333332,282,141.0
13607.0,40,1,678.01,3,1,3,313,Promising,0,0,678.01,0,
13610.0,12,7,1131.88,5,5,4,554,Champions,0,0,161.69714285714286,273,45.5
13611.0,89,3,1171.8,2,3,4,234,About to Sleep,0,0,390.59999999999997,270,135.0
13614.0,24,4,1610.46,4,4,4,444,Champions,0,0,402.615,306,102.0
13615.0,319,1,417.69,1,1,2,112,Hibernating,1,0,417.69,0,
13617.0,40,3,544.18,3,3,3,333,Loyal Customers,0,0,181.39333333333332,140,70.0
13618.0,174,1,177.34,2,1,1,211,Hibernating,1,0,177.34,0,
13621.0,117,1,213.85,2,1,1,211,Hibernating,0,0,213.85,0,
13623.0,31,5,747.78,4,4,3,443,Loyal Customers,0,0,149.55599999999998,266,66.5
13626.0,253,1,257.23,1,1,2,112,Hibernating,1,0,257.23,0,
13627.0,59,5,1638.47,3,4,4,344,Loyal Customers,0,0,327.694,298,74.5
13629.0,23,11,7792.36,4,5,5,455,Champions,0,1,708.3963636363636,315,31.5
13630.0,5,7,2031.78,5,5,5,555,Champions,0,1,290.2542857142857,280,46.666666666666664
13631.0,100,11,3070.42,2,5,5,255,About to Sleep,0,1,279.1290909090909,167,16.7
13632.0,25,5,2121.27,4,4,5,445,Champions,0,1,424.254,218,54.5
13634.0,33,5,1575.16,4,4,4,444,Champions,0,0,315.03200000000004,293,73.25
13635.0,68,1,1071.03,3,1,4,314,Promising,0,0,1071.03,0,
13636.0,37,5,949.12,3,4,4,344,Loyal Customers,0,0,189.824,248,62.0
13637.0,52,3,810.5,3,3,3,333,Loyal Customers,0,0,270.1666666666667,174,87.0
13638.0,16,1,122.64,4,1,1,411,New Customers,0,0,122.64,0,
13639.0,74,1,1033.34,2,1,4,214,Others,0,0,1033.34,0,
13642.0,216,1,354.8,1,1,2,112,Hibernating,1,0,354.8,0,
13643.0,31,3,519.44,4,3,3,433,Loyal Customers,0,0,173.14666666666668,154,77.0
13644.0,16,4,2624.26,4,4,5,445,Champions,0,1,656.065,89,29.666666666666668
13645.0,120,1,252.1,2,1,2,212,Hibernating,0,0,252.1,0,
13647.0,10,4,1678.1200000000001,5,4,4,544,Champions,0,0,419.53000000000003,225,75.0
13649.0,257,2,346.6,1,2,2,122,Hibernating,1,0,173.3,109,109.0
13650.0,17,6,1836.34,4,5,4,454,Champions,0,0,306.0566666666667,250,50.0
13651.0,35,2,94.2,3,2,1,321,Others,0,0,47.1,4,4.0
13652.0,46,3,1095.08,3,3,4,334,Loyal Customers,0,0,365.02666666666664,322,161.0
13654.0,43,6,2707.33,3,5,5,355,Loyal Customers,0,1,451.22166666666664,230,46.0
13655.0,114,2,932.97,2,2,4,224,About to Sleep,0,0,466.485,127,127.0
13656.0,165,2,379.65,2,2,2,222,About to Sleep,1,0,189.825,172,172.0
13657.0,11,2,382.14,5,2,2,522,Potential Loyalists,0,0,191.07,190,190.0
13658.0,10,5,2639.17,5,4,5,545,Champions,0,1,527.8340000000001,194,48.5
13659.0,206,2,1573.2,1,2,4,124,Lost,1,0,786.6,115,115.0
13662.0,86,3,897.76,2,3,4,234,About to Sleep,0,0,299.25333333333333,173,86.5
13663.0,179,1,189.47,1,1,1,111,Hibernating,1,0,189.47,0,
13666.0,60,3,84.65,3,3,1,331,Others,0,0,28.21666666666667,227,113.5
13667.0,149,1,305.02,2,1,2,212,Hibernating,1,0,305.02,0,
13668.0,3,21,6363.59,5,5,5,555,Champions,0,1,303.02809523809526,359,17.95
13669.0,51,2,218.55,3,2,1,321,Others,0,0,109.275,98,98.0
13670.0,75,1,349.7,2,1,2,212,Hibernating,0,0,349.7,0,
13672.0,301,2,186.39000000000001,1,2,1,121,Hibernating,1,0,93.19500000000001,30,30.0
13673.0,19,2,396.92,4,2,2,422,Potential Loyalists,0,0,198.46,13,13.0
13675.0,151,2,486.82000000000005,2,2,3,223,About to Sleep,1,0,243.41000000000003,133,133.0
13678.0,152,1,232.6,2,1,1,211,Hibernating,1,0,232.6,0,
13680.0,1,4,3722.42,5,4,5,545,Champions,0,1,930.605,337,112.33333333333333
13681.0,18,4,827.83,4,4,3,443,Loyal Customers,0,0,206.9575,137,45.666666666666664
13682.0,187,1,59.5,1,1,1,111,Hibernating,1,0,59.5,0,
13684.0,286,1,67.23,1,1,1,111,Hibernating,1,0,67.23,0,
13685.0,3,7,3119.44,5,5,5,555,Champions,0,1,445.63428571428574,57,9.5
13686.0,183,1,72.0,1,1,1,111,Hibernating,1,0,72.0,0,
13689.0,63,1,910.0,3,1,4,314,Promising,0,0,910.0,0,
13690.0,59,1,172.25,3,1,1,311,Others,0,0,172.25,0,
13692.0,25,3,1488.32,4,3,4,434,Loyal Customers,0,0,496.1066666666666,211,105.5
13694.0,4,50,65039.62,5,5,5,555,Champions,0,1,1300.7924,369,7.530612244897959
13695.0,31,15,2504.13,4,5,5,455,Champions,0,1,166.942,228,16.285714285714285
13697.0,39,1,151.29999999999998,3,1,1,311,Others,0,0,151.29999999999998,0,
13699.0,155,1,308.58000000000004,2,1,2,212,Hibernating,1,0,308.58000000000004,0,
13700.0,26,10,2265.12,4,5,5,455,Champions,0,1,226.512,300,33.333333333333336
13703.0,318,1,99.5,1,1,1,111,Hibernating,1,0,99.5,0,
13704.0,5,9,2308.06,5,5,5,555,Champions,0,1,256.4511111111111,83,10.375
13705.0,8,3,711.86,5,3,3,533,Loyal Customers,0,0,237.28666666666666,366,183.0
13706.0,303,1,330.79,1,1,2,112,Hibernating,1,0,330.79,0,
13707.0,267,2,806.41,1,2,3,123,Lost,1,0,403.205,48,48.0
13708.0,271,1,296.88,1,1,2,112,Hibernating,1,0,296.88,0,
13709.0,4,13,6328.05,5,5,5,555,Champions,0,1,486.7730769230769,311,25.916666666666668
13710.0,32,1,180.48,4,1,1,411,New Customers,0,0,180.48,0,
13711.0,219,2,252.06,1,2,2,122,Hibernating,1,0,126.03,0,0.0
13712.0,247,1,228.84,1,1,1,111,Hibernating,1,0,228.84,0,
13715.0,281,5,1079.34,1,4,4,144,At Risk,1,0,215.868,91,22.75
13716.0,269,1,138.28,1,1,1,111,Hibernating,1,0,138.28,0,
13717.0,32,6,1445.01,4,5,4,454,Champions,0,0,240.835,266,53.2
13718.0,246,2,306.55,1,2,2,122,Hibernating,1,0,153.275,49,49.0
13719.0,15,5,1041.68,4,4,4,444,Champions,0,0,208.336,219,54.75
13720.0,117,4,799.9,2,4,3,243,About to Sleep,0,0,199.975,138,46.0
13721.0,36,1,524.14,3,1,3,313,Promising,0,0,524.14,0,
13722.0,132,3,2375.41,2,3,5,235,About to Sleep,1,1,791.8033333333333,151,75.5
13723.0,217,1,199.85000000000002,1,1,1,111,Hibernating,1,0,199.85000000000002,0,
